"uuid","skill_name","level"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","Rust","NOVICE"
"c48988cb-83a3-4211-a0a6-36789f7507ac","PHP","INTERMEDIATE"
"49dff870-f486-4b7d-adc6-9527a21a2527","Nuxt.js","INTERMEDIATE"
"81004abb-0743-4d65-80da-3177422b6a04","Guerilla Testing","INTERMEDIATE"
"1b3e13a7-fe60-4597-9508-f07c55b1cd3f","Nuxt.js","EXPERT"
"de3eb990-3af1-494f-a5a0-0e2dd930838f","Nuxt.js","ADVANCED"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","github","INTERMEDIATE"
"cfbd7d50-3233-41c5-824b-67c0597f67f3","AWS Lambda","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Mongoose","NOVICE"
"bc3c672a-e8e1-47ae-b410-da6ebbdad14a","Redux Sagas","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Design Sprints","INTERMEDIATE"
"b3978b5a-335b-4596-9b36-d656f14b2ace","English","ADVANCED"
"3f9b5c5a-23ae-464e-b940-890692d6b6a4","Firebase","INTERMEDIATE"
"8986c4d5-ef3b-4a2a-a492-c477dc338424","Linux","NOVICE"
"ba20717c-ff6d-49a5-a377-d97a2c2521e6","AWS CDK","NOVICE"
"d7db0822-7ff5-4ec4-a0bc-606d646926a6","Natural Language Processing","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Git","INTERMEDIATE"
"3f9b5c5a-23ae-464e-b940-890692d6b6a4","C#","NOVICE"
"8b67b8be-48e3-42c7-a6d2-e95b00265e30","Leading Teams","ADVANCED"
"c87ce28d-c277-4f9f-9517-ef2fd4e0af9c","CircleCI","INTERMEDIATE"
"0b9e3953-5768-44ff-bdfd-e3ea0547391e","Executive Communication","ADVANCED"
"aa8f222e-b28d-4713-97c2-9cd21cacc02e","Scrum","NOVICE"
"82413994-2b82-49a7-bb26-6c23678b9bb7","AWS","NOVICE"
"2cd54070-6a2e-4125-a57c-0186117ce8a2","Express","INTERMEDIATE"
"285dc44d-cbfa-4faa-9087-f6963659fdf4","Serverless","NOVICE"
"aa8f222e-b28d-4713-97c2-9cd21cacc02e","Communication","NOVICE"
"10ac50c3-b7f4-4d23-8b10-edd530cf2479","MongoDB","NOVICE"
"b52dcda7-518e-4f71-891d-4ae089489164","User Research","NOVICE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","AWS","NOVICE"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","Express","ADVANCED"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","Jest","INTERMEDIATE"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","React","EXPERT"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","Apollo","INTERMEDIATE"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","JavaScript","EXPERT"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","Node.js","ADVANCED"
